timestamp,LP FIR Sample,New ECG Sample,bpm,squared sample
180.361471,-256,-369,55,196
180.362446,-258,-343,55,576
180.363448,-259,-299,55,1024
180.364434,-259,-283,55,1156
180.365439,-264,-332,55,1225
180.366426,-276,-412,55,1764
180.367426,-286,-403,55,2500
180.368421,-289,-292,55,2401
180.369406,-291,-241,55,2116
180.370386,-296,-279,55,2025
180.371428,-302,-324,55,2116
180.372425,-307,-355,55,2401
180.373378,-310,-372,55,2601
180.374366,-309,-334,55,2500
180.375358,-305,-244,55,1681
180.376348,-304,-222,55,784
180.377351,-306,-237,55,400
180.378343,-308,-228,55,361
180.379336,-305,-201,55,196
180.380318,-295,-159,55,1
180.381328,-283,-126,55,361
180.382395,-273,-138,55,1156
180.383318,-267,-179,55,1849
180.384311,-263,-209,55,2116
180.385302,-261,-281,55,1936
180.386293,-257,-336,55,2209
180.387301,-254,-347,55,2704
180.388274,-258,-364,55,2500
180.389253,-264,-362,55,1681
180.390251,-266,-315,55,841
180.391309,-261,-229,55,484
180.392239,-252,-182,55,441
180.393236,-244,-198,55,529
180.394256,-235,-171,55,784
180.395218,-231,-150,55,900
180.396217,-226,-136,55,961
180.397203,-220,-105,55,1156
180.398195,-212,-75,55,2116
180.39919,-207,-100,55,3249
180.400203,-207,-152,55,3481
180.401184,-209,-174,55,2704
180.402193,-210,-161,55,1764
180.403166,-211,-189,55,1089
180.404177,-211,-220,55,576
180.405164,-209,-238,55,484
180.406157,-205,-242,55,441
180.407148,-198,-214,55,484
180.408135,-188,-166,55,576
180.409128,-176,-115,55,961
180.410126,-163,-69,55,1936
180.411115,-155,-54,55,2916
180.412104,-150,-81,55,3600
180.413181,-147,-139,55,4096
180.414098,-146,-158,55,4225
180.415096,-145,-128,55,4096
180.41611,-144,-111,55,3721
180.41709,-145,-132,55,2809
180.418066,-149,-157,55,1521
180.419071,-152,-166,55,576
180.420053,-156,-223,55,49
180.421036,-161,-271,55,36
180.422051,-165,-255,55,225
180.423044,-166,-196,55,361
180.424039,-162,-147,55,256
180.425033,-154,-76,55,81
180.426033,-144,-48,55,0
180.427009,-140,-125,55,25
180.428011,-142,-199,55,49
180.429022,-145,-189,55,49
180.429995,-149,-153,55,49
180.430982,-154,-152,55,49
180.431984,-159,-180,55,36
180.432995,-163,-210,55,9
180.433985,-166,-224,55,16
180.434987,-170,-205,55,256
180.435967,-172,-153,55,784
180.436956,-172,-128,55,1024
180.437927,-171,-149,55,841
180.438938,-174,-215,55,841
180.439941,-176,-272,55,729
180.440905,-174,-226,55,400
180.441995,-168,-142,55,81
180.442908,-163,-94,55,0
180.443907,-161,-96,55,25
180.444908,-163,-125,55,49
180.445883,-168,-137,55,16
180.446893,-169,-158,55,9
180.447872,-170,-219,55,1
180.448864,-175,-289,55,1
180.449858,-183,-306,55,49
180.45086,-189,-279,55,225
180.451836,-192,-227,55,576
180.452859,-191,-200,55,784
180.453841,-192,-233,55,961
180.454812,-194,-248,55,961
180.455837,-197,-219,55,841
180.456805,-201,-200,55,1024
180.457792,-203,-196,55,1089
180.458786,-200,-155,55,625
180.459792,-192,-104,55,81
180.460786,-187,-124,55,4
180.461779,-190,-203,55,4
180.462782,-198,-259,55,49
180.463772,-206,-250,55,196
180.464757,-212,-254,55,324
180.465759,-219,-276,55,484
180.466744,-227,-328,55,676
180.467746,-236,-388,55,1089
180.468725,-242,-407,55,1764
180.469744,-244,-356,55,2704
180.470756,-245,-289,55,3364
180.471682,-248,-284,55,3364
180.472694,-253,-311,55,3025
180.473704,-257,-317,55,2601
180.47469,-261,-325,55,2401
180.475699,-264,-283,55,2025
180.476677,-268,-261,55,1681
180.477686,-272,-281,55,1296
180.478655,-277,-259,55,1225
180.479634,-282,-201,55,1444
180.480681,-286,-198,55,1681
180.481618,-288,-252,55,1600
180.482657,-290,-306,55,1369
180.483648,-293,-301,55,1296
180.484622,-293,-248,55,1024
180.485686,-291,-251,55,729
180.486616,-293,-362,55,625
180.48761,-297,-458,55,625
180.48861,-300,-476,55,529
180.489603,-305,-453,55,529
180.490589,-310,-399,55,576
180.491594,-312,-316,55,576
180.49257,-308,-240,55,324
180.49356,-305,-254,55,144
180.494568,-304,-292,55,121
180.495566,-305,-310,55,196
180.496554,-307,-308,55,196
180.497554,-307,-271,55,100
180.498546,-307,-258,55,49
180.49953,-311,-294,55,36
180.500532,-318,-331,55,64
180.501522,-324,-381,55,144
180.502515,-329,-396,55,441
180.503518,-329,-309,55,576
180.504527,-328,-230,55,576
180.505485,-326,-198,55,441
180.506507,-318,-208,55,121
180.507483,-306,-224,55,1
180.508519,-294,-237,55,169
180.509466,-284,-247,55,729
180.510444,-276,-243,55,1764
180.511432,-274,-268,55,2500
180.512436,-277,-301,55,2704
180.51342,-281,-328,55,2304
180.514448,-283,-345,55,2025
180.515436,-284,-319,55,1764
180.516442,-284,-316,55,1156
180.517415,-287,-335,55,361
180.518411,-292,-346,55,4
180.519414,-294,-336,55,100
180.520387,-294,-323,55,324
180.521385,-290,-305,55,256
180.522357,-284,-291,55,49
180.523388,-283,-288,55,4
180.524372,-285,-267,55,4
180.525397,-287,-225,55,9
180.526349,-286,-187,55,4
180.527353,-282,-153,55,25
180.52833,-275,-98,55,289
180.529323,-267,-78,55,729
180.530329,-260,-101,55,1156
180.531319,-251,-98,55,1521
180.532298,-240,-80,55,1936
180.533313,-227,-67,55,3136
180.534298,-212,-38,55,5329
180.535307,-193,44,55,8836
180.536294,-173,94,55,12769
180.537285,-152,86,55,16900
180.538312,-130,93,55,21025
180.539326,-107,131,55,25600
180.540256,-83,148,55,31329
180.541272,-61,130,55,36100
180.542235,-42,104,55,39204
180.543234,-23,81,55,41616
180.544221,-6,78,55,42436
180.545221,8,70,55,40401
180.546214,20,59,55,37249
180.547198,30,35,55,33124
180.548193,34,-18,55,26896
180.549186,35,-61,55,20164
180.550207,34,-102,55,13689
180.551174,34,-114,55,9025
180.552167,31,-128,55,5329
180.553156,25,-187,55,2304
180.554158,14,-265,55,400
180.555181,-4,-332,55,144
180.556161,-26,-352,55,2116
180.557143,-47,-320,55,5929
180.55813,-65,-267,55,9801
180.559122,-82,-219,55,13689
180.560123,-100,-205,55,17956
180.561107,-117,-215,55,22801
180.562146,-134,-231,55,27225
180.563087,-150,-247,55,30625
180.564108,-169,-307,55,33489
180.565077,-192,-383,55,35344
180.566082,-216,-421,55,36100
180.56709,-240,-449,55,37249
180.56806,-260,-413,55,38025
180.569056,-274,-334,55,36864
180.570022,-283,-281,55,33489
180.571067,-291,-278,55,30276
180.572057,-300,-305,55,27556
180.573049,-308,-346,55,24964
180.574025,-310,-322,55,19881
180.575071,-307,-260,55,13225
180.576037,-299,-195,55,6889
180.576982,-292,-185,54,2704
180.577971,-290,-230,54,900
180.578993,-293,-276,54,361
180.580007,-299,-319,54,256
180.580976,-306,-352,54,225
180.581979,-312,-355,54,144
180.582966,-316,-334,54,64
180.583965,-315,-274,54,25
180.584942,-304,-161,54,9
180.585928,-285,-44,54,196
180.58693,-264,-30,54,784
180.588241,-246,-59,54,1936
180.589102,-235,-116,54,3364
180.589966,-230,-172,54,4761
180.590933,-224,-169,54,6724
180.591936,-217,-152,54,9025
180.592913,-208,-176,54,11664
180.593921,-204,-239,54,12321
180.594879,-205,-288,54,9801
180.595876,-212,-322,54,5329
180.596872,-219,-325,54,2025
180.597854,-223,-310,54,529
180.598852,-222,-263,54,169
180.599859,-217,-219,54,169
180.600824,-211,-224,54,169
180.601847,-206,-272,54,121
180.602823,-205,-302,54,9
180.603837,-203,-239,54,1
180.604824,-203,-157,54,4
180.605814,-209,-157,54,9
180.606811,-218,-209,54,1
180.607792,-228,-262,54,25
180.608857,-238,-316,54,256
180.609783,-247,-366,54,900
180.610777,-260,-424,54,2401
180.611782,-275,-456,54,4761
180.612739,-287,-407,54,6724
180.613747,-291,-331,54,7744
180.614738,-291,-269,54,7744
180.615731,-286,-240,54,5929
180.61674,-282,-232,54,4096
180.617715,-277,-218,54,2401
180.618739,-275,-224,54,1369
180.619957,-276,-241,54,841
180.620727,-278,-264,54,324
180.621691,-279,-278,54,16
180.622688,-277,-267,54,100
180.623682,-278,-267,54,169
180.624685,-286,-312,54,25
180.62566,-295,-336,54,81
180.626645,-301,-329,54,361
180.627637,-303,-294,54,676
180.628674,-299,-241,54,576
180.629638,-291,-218,54,225
180.630647,-281,-210,54,9
180.631637,-271,-260,54,64
180.632623,-269,-363,54,64
180.633624,-273,-420,54,25
180.634622,-280,-396,54,36
180.635575,-283,-315,54,144
180.636595,-284,-248,54,289
180.637604,-284,-223,54,361
180.638599,-284,-218,54,225
180.639613,-284,-236,54,49
180.640565,-282,-226,54,1
180.641581,-276,-153,54,25
180.642543,-266,-81,54,9
180.643587,-256,-60,54,289
180.644527,-246,-104,54,1156
180.645556,-238,-191,54,2025
180.646542,-233,-231,54,2601
180.647529,-229,-200,54,3025
180.648515,-224,-148,54,3600
180.649526,-220,-145,54,4096
180.650495,-219,-182,54,3969
180.651506,-216,-190,54,3600
180.652491,-204,-123,54,3844
180.653493,-187,-85,54,4761
180.654466,-172,-100,54,5476
180.655488,-162,-117,54,5776
180.656458,-156,-132,54,5929
180.657456,-153,-157,54,5776
180.658464,-151,-186,54,5329
180.659443,-151,-233,54,4761
180.660437,-155,-300,54,4096
180.661415,-164,-343,54,2704
180.66242,-178,-343,54,676
180.663404,-189,-296,54,4
180.664399,-197,-251,54,625
180.665413,-198,-212,54,1296
180.666389,-195,-176,54,1521
180.667391,-193,-157,54,1600
180.668369,-193,-150,54,1764
180.669396,-194,-164,54,1849
180.67037,-194,-187,54,1521
180.671364,-195,-214,54,961
180.672365,-201,-232,54,529
180.673364,-209,-242,54,400
180.674345,-215,-236,54,324
180.675338,-222,-255,54,576
180.676318,-231,-297,54,1296
180.677339,-237,-294,54,1936
180.678328,-241,-257,54,2304
180.679312,-240,-212,54,2116
180.680292,-236,-217,54,1764
180.681403,-231,-256,54,1296
180.682317,-228,-278,54,729
180.683282,-227,-267,54,324
180.684277,-227,-260,54,144
180.685294,-231,-289,54,81
180.68631,-237,-305,54,36
180.687281,-244,-295,54,49
180.688288,-251,-280,54,100
180.689352,-257,-284,54,289
180.690274,-260,-258,54,576
180.691277,-260,-213,54,841
180.692241,-258,-194,54,900
180.693246,-257,-205,54,900
180.694212,-255,-212,54,784
180.695187,-253,-206,54,484
180.696289,-249,-210,54,144
180.697174,-245,-213,54,1
180.698218,-242,-201,54,81
180.699206,-241,-191,54,256
180.700175,-241,-218,54,361
180.701152,-239,-229,54,441
180.702152,-234,-169,54,576
180.703147,-225,-94,54,1024
180.70417,-216,-78,54,1521
180.705133,-206,-94,54,2209
180.706118,-196,-104,54,2809
180.707109,-187,-105,54,3364
180.708097,-180,-151,54,3844
180.70909,-178,-229,54,3969
180.710086,-176,-228,54,4225
180.711101,-175,-182,54,4096
180.712104,-172,-132,54,3844
180.713069,-167,-109,54,3364
180.714071,-164,-155,54,2704
180.715075,-164,-202,54,1764
180.716091,-163,-192,54,1089
180.717058,-160,-154,54,729
180.718038,-156,-130,54,576
180.719027,-155,-169,54,529
180.72001,-158,-269,54,324
180.721001,-164,-357,54,121
180.722027,-174,-364,54,4
180.723007,-182,-251,54,225
180.724,-184,-123,54,400
180.725014,-182,-57,54,324
180.72598,-179,-39,54,256
180.726966,-177,-59,54,289
180.727967,-174,-89,54,324
180.728962,-168,-121,54,169
180.72996,-165,-167,54,49
180.730982,-167,-224,54,9
180.731938,-174,-259,54,0
180.732952,-183,-293,54,1
180.733943,-191,-317,54,49
180.734922,-196,-312,54,196
180.735931,-200,-265,54,441
180.736933,-202,-204,54,625
180.73791,-204,-159,54,900
180.738963,-205,-182,54,1369
180.739909,-203,-239,54,1444
180.740877,-195,-205,54,784
180.741896,-183,-107,54,81
180.742882,-173,-67,54,100
180.74389,-172,-85,54,361
180.744855,-176,-139,54,400
180.745836,-183,-196,54,289
180.74683,-192,-220,54,100
180.747816,-196,-178,54,64
180.748817,-195,-101,54,100
180.749818,-190,-69,54,169
180.750805,-183,-81,54,144
180.751764,-173,-63,54,100
180.752791,-161,-47,54,144
180.753841,-149,-85,54,529
180.754836,-140,-133,54,1296
180.755809,-133,-126,54,2500
180.756804,-128,-106,54,4096
180.757794,-127,-133,54,4761
180.758776,-126,-161,54,4761
180.759742,-123,-175,54,4489
180.760734,-124,-223,54,3481
180.761735,-130,-241,54,1849
180.762749,-138,-225,54,529
180.763734,-141,-143,54,64
180.764722,-138,-75,54,4
180.765716,-133,-89,54,0
180.766683,-125,-75,54,9
180.767696,-120,-68,54,49
180.768688,-119,-84,54,49
180.769677,-119,-70,54,16
180.770658,-117,-33,54,49
180.771706,-116,-50,54,196
180.772642,-118,-86,54,400
180.773654,-119,-96,54,484
180.77466,-118,-124,54,400
180.775648,-119,-141,54,196
180.776626,-120,-125,54,25
180.777636,-117,-79,54,9
180.7786,-110,-16,54,81
180.779605,-102,-9,54,289
180.780614,-93,-52,54,576
180.78159,-84,-57,54,1024
180.782577,-74,-30,54,1936
180.78359,-68,-25,54,2601
180.78457,-66,-35,54,2704
180.785576,-62,-8,54,3249
180.786556,-57,36,54,3969
180.787566,-51,45,54,4356
180.788535,-44,62,54,4356
180.789533,-37,58,54,4225
180.79053,-36,-13,54,3249
180.791526,-39,-99,54,2025
180.7925,-41,-141,54,1089
180.793507,-45,-160,54,529
180.79449,-46,-154,54,400
180.795505,-44,-99,54,324
180.796494,-41,-72,54,256
180.797475,-42,-100,54,81
180.798481,-45,-74,54,1
180.799472,-45,-7,54,64
180.800528,-40,54,54,16
180.801446,-35,52,54,16
180.802465,-33,7,54,64
180.803499,-32,-11,54,169
180.804433,-29,26,54,289
180.805465,-27,39,54,289
180.806408,-27,20,54,196
180.807418,-30,-6,54,144
180.808401,-34,-19,54,121
180.809449,-39,-35,54,36
180.810386,-40,-38,54,0
180.811384,-37,-47,54,4
180.812385,-34,-73,54,1
180.813373,-30,-76,54,4
180.814357,-24,-39,54,25
180.815372,-21,-42,54,36
180.816354,-23,-108,54,16
180.817362,-24,-120,54,36
180.81834,-23,-66,54,121
180.819334,-24,-9,54,225
180.820318,-23,66,54,289
180.821334,-18,142,54,361
180.822304,-12,138,54,484
180.823305,-8,69,54,484
180.824281,-7,36,54,289
180.825311,-6,58,54,225
180.826278,-5,59,54,324
180.827292,-4,1,54,400
180.82824,-5,-30,54,324
180.829256,-2,17,54,484
180.830263,2,59,54,625
180.831252,4,2,54,484
180.832227,5,-65,54,289
180.833224,4,-95,54,144
180.834229,1,-102,54,64
180.835211,0,-50,54,36
180.836217,6,5,54,121
180.837256,13,26,54,289
180.838193,18,34,54,529
180.839182,19,18,54,441
180.840175,14,-36,54,144
180.841154,3,-85,54,1
180.842171,-7,-77,54,144
180.843159,-12,-44,54,256
180.844147,-16,-38,54,289
180.845154,-20,-26,54,400
180.846143,-24,-21,54,900
180.847121,-27,-56,54,1600
180.848123,-32,-127,54,2500
180.849178,-41,-168,54,3600
180.850095,-52,-158,54,4356
180.851128,-59,-130,54,3844
180.852135,-60,-80,54,2809
180.853078,-56,-32,54,1936
180.854147,-52,-17,54,1296
180.855077,-51,-29,54,961
180.856066,-55,-82,54,961
180.857056,-63,-130,54,1296
180.858081,-71,-118,54,1521
180.859048,-77,-114,54,1296
180.860088,-82,-133,54,900
180.861028,-86,-159,54,729
180.86202,-90,-148,54,900
180.862993,-92,-98,54,1296
180.863997,-94,-69,54,1764
180.864993,-95,-46,54,1936
180.866057,-95,-24,54,1600
180.867018,-92,3,54,841
180.868003,-85,15,54,196
180.868998,-78,-32,54,1
180.869987,-75,-97,54,49
180.870959,-77,-169,54,81
180.871954,-84,-221,54,36
180.872934,-95,-253,54,9
180.873913,-107,-260,54,169
180.874928,-117,-230,54,484
180.875935,-125,-231,54,900
180.876929,-132,-275,54,1600
180.877915,-140,-279,54,3025
180.878907,-147,-252,54,4761
180.879996,-150,-198,54,5625
180.8809,-151,-182,54,5476
180.881882,-153,-175,54,4761
180.882881,-155,-144,54,3600
180.883863,-159,-146,54,2704
180.884864,-168,-220,54,2601
180.885863,-180,-281,54,3025
180.886881,-194,-268,54,3844
180.887839,-207,-249,54,4489
180.888839,-218,-245,54,5041
180.889835,-227,-273,54,5929
180.890908,-232,-271,54,6561
180.891869,-231,-214,54,6084
180.892809,-227,-172,54,5184
180.893787,-223,-172,54,4096
180.894793,-221,-195,54,2809
180.895781,-219,-192,54,1521
180.896761,-216,-207,54,484
180.897757,-215,-269,54,64
180.898775,-218,-302,54,0
180.899754,-220,-248,54,49
180.900758,-220,-185,54,144
180.901741,-221,-179,54,100
180.902749,-224,-207,54,9
180.90376,-230,-267,54,49
180.904718,-235,-319,54,196
180.905777,-235,-291,54,256
180.906728,-233,-222,54,289
180.907699,-231,-206,54,256
180.908727,-231,-243,54,169
180.909691,-231,-281,54,121
180.91067,-231,-261,54,121
180.911671,-230,-204,54,81
180.912887,-230,-171,54,36
180.91401,-230,-180,54,0
180.915184,-231,-214,54,16
180.916046,-234,-250,54,1
180.916654,-237,-270,54,16
180.917667,-238,-283,54,49
180.918644,-238,-300,54,49
180.919615,-241,-301,54,100
180.92063,-247,-313,54,256
180.921629,-255,-339,54,625
180.92258,-262,-344,54,1024
180.923579,-264,-299,54,1156
180.924572,-259,-227,54,784
180.925572,-254,-192,54,400
180.926549,-254,-212,54,289
180.927542,-256,-250,54,324
180.928543,-257,-266,54,361
180.929533,-256,-267,54,225
180.93055,-257,-277,54,100
180.931535,-260,-263,54,25
180.932522,-263,-231,54,1
180.933529,-266,-238,54,4
180.934507,-269,-286,54,100
180.935517,-272,-294,54,324
180.936496,-272,-271,54,324
180.937476,-271,-260,54,225
180.938481,-269,-274,54,144
180.939533,-269,-298,54,169
180.940479,-268,-291,54,121
180.941452,-266,-295,54,36
180.942459,-263,-289,54,0
180.943442,-262,-274,54,16
180.944429,-265,-296,54,16
180.94547,-273,-344,54,1
180.946434,-278,-322,54,36
180.947425,-280,-285,54,81
180.948402,-281,-279,54,144
180.949411,-282,-288,54,169
180.950435,-282,-281,54,196
180.951439,-281,-240,54,225
180.952376,-279,-204,54,256
180.953395,-277,-184,54,225
180.95436,-272,-187,54,49
180.955379,-269,-237,54,16
180.956377,-268,-258,54,100
180.957357,-267,-231,54,169
180.958391,-263,-202,54,324
180.959342,-259,-218,54,529
180.960317,-259,-282,54,529
180.961329,-261,-338,54,400
180.962303,-264,-351,54,225
180.963314,-266,-317,54,121
180.964283,-265,-266,54,49
180.965294,-258,-210,54,121
180.966331,-252,-199,54,256
180.967293,-248,-204,54,361
180.96829,-245,-216,54,324
180.969296,-243,-253,54,256
180.970278,-244,-305,54,225
180.971249,-249,-330,54,144
180.972258,-254,-302,54,100
180.973218,-257,-263,54,81
180.974235,-261,-267,54,16
180.975317,-265,-303,54,49
180.976223,-268,-328,54,256
180.977219,-271,-279,54,529
180.978211,-273,-242,54,784
180.979174,-275,-268,54,1024
180.980181,-276,-291,54,1024
180.981189,-273,-282,54,576
180.982171,-269,-280,54,225
180.983169,-268,-298,54,121
180.984174,-270,-300,54,81
180.985225,-273,-271,54,64
180.986227,-274,-225,54,36
180.987229,-276,-227,54,25
180.988231,-276,-229,54,9
180.989122,-274,-208,54,1
180.99016,-268,-191,54,64
180.991153,-262,-202,54,121
180.992111,-257,-215,54,144
180.993121,-255,-215,54,169
180.994075,-252,-206,54,324
180.995067,-248,-222,54,625
180.99609,-243,-234,54,961
180.997067,-242,-262,54,1156
180.998058,-244,-265,54,1024
180.999056,-242,-238,54,1024
181.000092,-240,-240,54,784
181.001043,-239,-272,54,529
181.002075,-238,-263,54,361
181.003024,-233,-203,54,484
181.004062,-230,-241,54,484
181.005012,-233,-325,54,225
181.006053,-237,-297,54,36
181.006999,-235,-186,54,49
181.008557,-228,-101,54,256
181.009282,-224,-126,54,324
181.009985,-224,-186,54,256
181.010991,-227,-263,54,144
181.012009,-233,-325,54,25
181.01294,-239,-340,54,36
181.013967,-244,-310,54,196
181.014928,-245,-241,54,144
181.01593,-247,-274,54,100
181.016956,-251,-337,54,256
181.017959,-254,-325,54,676
181.01892,-255,-256,54,961
181.01991,-252,-195,54,784
181.0209,-249,-204,54,484
181.022097,-249,-258,54,256
181.023286,-253,-299,54,196
181.024672,-255,-278,54,121
181.024904,-250,-212,54,25
181.025889,-243,-154,54,16
181.026901,-240,-135,54,121
181.027871,-242,-146,54,144
181.028849,-245,-179,54,100
181.029852,-246,-206,54,36
181.030827,-245,-247,54,16
181.031826,-242,-265,54,49
181.032827,-240,-293,54,169
181.033825,-240,-323,54,225
181.03481,-244,-313,54,36
181.035799,-246,-320,54,9
181.036817,-247,-353,54,49
181.037819,-249,-373,54,49
181.038777,-253,-326,54,64
181.039807,-255,-237,54,81
181.040767,-253,-170,54,64
181.041754,-248,-156,54,36
181.04275,-242,-182,54,4
181.043744,-241,-242,54,1
181.04473,-245,-309,54,1
181.04574,-252,-279,54,36
181.046727,-255,-198,54,64
181.047725,-255,-158,54,36
181.048719,-255,-171,54,4
181.049722,-257,-250,54,4
181.050711,-262,-334,54,81
181.051695,-264,-322,54,256
181.05272,-264,-293,54,484
181.053729,-262,-270,54,441
181.054658,-258,-239,54,169
181.055695,-253,-227,54,1
181.056675,-247,-219,54,64
181.057685,-238,-206,54,289
181.058652,-232,-190,54,529
181.059638,-229,-192,54,784
181.060625,-232,-230,54,900
181.061612,-239,-280,54,625
181.062609,-244,-284,54,400
181.063612,-245,-267,54,289
181.064599,-241,-233,54,289
181.065591,-237,-202,54,256
181.066577,-238,-215,54,81
181.0676,-240,-204,54,4
181.0687,-241,-177,54,81
181.069626,-237,-185,54,64
181.070605,-232,-215,54,0
181.071611,-227,-230,54,144
181.072533,-222,-203,54,484
181.073551,-217,-153,54,784
181.07457,-211,-118,54,900
181.075539,-205,-109,54,1024
181.076528,-201,-156,54,1369
181.077536,-204,-253,54,1296
181.078534,-214,-392,54,729
181.079564,-225,-423,54,144
181.080517,-231,-343,54,1
181.081491,-230,-255,54,9
181.08249,-228,-240,54,36
181.08349,-225,-215,54,64
181.084466,-222,-181,54,121
181.085478,-223,-203,54,324
181.086452,-225,-263,54,576
181.087465,-231,-323,54,729
181.088441,-239,-349,54,625
181.089442,-247,-344,54,484
181.090442,-252,-301,54,441
181.091431,-252,-243,54,484
181.092405,-253,-217,54,625
181.093403,-255,-200,54,900
181.094429,-259,-196,54,1369
181.095401,-263,-191,54,1600
181.09637,-264,-173,54,1521
181.097375,-258,-130,54,729
181.098374,-246,-149,54,49
181.099378,-236,-216,54,121
181.100365,-231,-244,54,441
181.101378,-230,-233,54,484
181.102374,-227,-190,54,676
181.103316,-224,-144,54,961
181.104318,-222,-146,54,1369
181.105363,-222,-198,54,1681
181.106333,-221,-245,54,1849
181.107349,-218,-261,54,1600
181.108332,-213,-259,54,1089
181.109314,-209,-267,54,729
181.110314,-208,-285,54,529
181.111303,-212,-316,54,324
181.112309,-218,-337,54,81
181.113271,-226,-350,54,4
181.114255,-232,-326,54,100
181.115306,-238,-314,54,256
181.116268,-246,-326,54,625
181.117256,-254,-290,54,1296
181.118239,-258,-233,54,2025
181.119221,-257,-199,54,2304
181.120235,-254,-178,54,2116
181.121269,-252,-201,54,1600
181.122227,-253,-211,54,1225
181.123213,-256,-199,54,900
181.124208,-257,-167,54,625
181.125215,-255,-165,54,289
181.126183,-254,-211,54,64
181.12718,-255,-278,54,1
181.128183,-257,-305,54,1
181.129172,-260,-331,54,9
181.130213,-263,-341,54,81
181.131164,-262,-300,54,100
181.13213,-256,-219,54,9
181.133132,-246,-152,54,100
181.134205,-238,-156,54,361
181.135129,-232,-194,54,529
181.136125,-226,-214,54,784
181.137103,-224,-254,54,961
181.138106,-229,-333,54,784
181.139115,-238,-374,54,484
181.140095,-247,-354,54,256
181.141072,-252,-305,54,100
181.142062,-255,-258,54,1
181.143071,-256,-232,54,100
181.144098,-259,-226,54,441
181.145075,-263,-234,54,961
181.146078,-264,-240,54,1444
181.147064,-259,-187,54,1225
181.14804,-250,-123,54,441
181.149029,-241,-137,54,9
181.150028,-234,-215,54,169
181.151003,-235,-307,54,289
181.152017,-242,-367,54,169
181.15301,-251,-334,54,25
181.153982,-255,-237,54,16
181.154961,-254,-165,54,81
181.155984,-251,-159,54,169
181.156951,-248,-190,54,121
181.157981,-243,-228,54,49
181.158974,-238,-282,54,9
181.159943,-236,-323,54,4
181.160941,-237,-317,54,4
181.161943,-238,-284,54,16
181.162921,-238,-227,54,169
181.163918,-238,-225,54,289
181.164908,-241,-294,54,169
181.165894,-247,-349,54,16
181.166914,-254,-329,54,36
181.167894,-261,-262,54,324
181.168914,-264,-207,54,676
181.169881,-263,-199,54,729
181.170877,-259,-212,54,484
181.171872,-252,-228,54,196
181.172838,-247,-239,54,81
181.173848,-247,-243,54,81
181.174829,-250,-227,54,81
181.175827,-255,-247,54,64
181.176811,-260,-306,54,36
181.177794,-267,-359,54,36
181.178834,-272,-374,54,64
181.179801,-272,-323,54,81
181.180845,-264,-174,54,25
181.181797,-254,-72,54,4
181.182786,-249,-121,54,4
181.183776,-249,-229,54,4
181.184789,-249,-304,54,1
181.18578,-248,-330,54,49
181.186745,-247,-306,54,169
181.187772,-247,-259,54,400
181.188752,-247,-215,54,625
181.189737,-246,-165,54,676
181.190717,-242,-148,54,484
181.191735,-239,-153,54,225
